java.net.URLConnection.<clinit>,0.0353
io.netty.util.internal.shaded.org.jctools.queues.MpscUnboundedArrayQueue.poll,0.0005
io.netty.buffer.PoolChunk.runFirstBestFit,0.0011
io.netty.channel.DefaultChannelPipeline.<init>,0.0000
org.springframework.data.util.Predicates$$Lambda/0x000001c9105786c0.<init>,0.0310
java.lang.StringLatin1.indexOf,0.0310
java.lang.String.startsWith,0.0000
java.lang.Class.getSuperclass,0.0011
sun.rmi.transport.tcp.TCPTransport.handleMessages,0.0036
io.lettuce.core.pubsub.PubSubCommandHandler.doNotifyMessage,0.0077
java.time.format.DateTimeFormatterBuilder$NanosPrinterParser.format,0.0000
org.springframework.core.type.AnnotationMetadata.getAnnotationTypes,0.0353
io.lettuce.core.protocol.RedisStateMachine.doDecode,0.0050
java.lang.System.currentTimeMillis,0.0000
java.io.ObjectInputStream.readNonProxyDesc,0.0191
java.lang.StringLatin1.indexOfChar,0.0705
java.lang.StringBuilder.append,0.0000
java.util.concurrent.TimeUnit.convert,0.0000
org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor,0.0353
java.util.zip.Inflater.inflateBytesBytes,0.1677
com.fasterxml.jackson.core.base.ParserBase._getByteArrayBuilder,0.0000
io.netty.channel.AbstractChannelHandlerContext.invokeChannelReadComplete,0.0036
com.sun.jna.Native.invokeInt,0.2378
sun.nio.ch.SelectorImpl.lockAndDoSelect,0.0000
java.util.jar.JarFile.getVersionedEntry,0.0353
io.netty.buffer.PoolArena$DirectArena.newByteBuf,0.0041
org.springframework.boot.context.config.StandardConfigDataLoader.load,0.0353
java.util.stream.AbstractPipeline.spliterator,0.0353
java.lang.StringLatin1.replace,0.0310
org.springframework.data.redis.listener.RedisMessageListenerContainer.dispatchMessage,0.0144
io.netty.util.Recycler$LocalPool.accept,0.0171
java.lang.invoke.LambdaForm$MH/0x000001c910484000.invokeExact_MT,0.0028
com.fasterxml.jackson.core.base.ParserBase._parseNumericValue,0.0000
com.sun.jna.Function.isPrimitiveArray,0.0310
io.netty.buffer.AbstractByteBuf.writableBytes,0.0073
com.fasterxml.jackson.datatype.jsr310.JavaTimeModule.setupModule,0.0310
io.netty.buffer.PoolThreadCache.log2,0.0077
java.lang.Thread.start0,0.0023
io.lettuce.core.pubsub.PubSubCommandHandler.notifyPushListeners,0.0081
org.springframework.core.annotation.TypeMappedAnnotations$MergedAnnotationFinder.process,0.0353
java.lang.invoke.MethodHandle.<init>,0.0353
